url;status;redirects;final_url;time_ms;indexable;title;h1;canonical;meta_robots;x_robots_tag;content_type;size_bytes;issues;error
https://www.grandkuchnie.pl/miasto/grudziadz/;200;0;https://www.grandkuchnie.pl/miasto/grudziadz/;110;tak;Kuchnia na wymiar - Grudziądz | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Grudziądz;https://www.grandkuchnie.pl/miasto/grudziadz/;index, follow, max-image-preview:large;;text/html;69630;tytuł >65 zn.;
https://www.grandkuchnie.pl/miasto/inowroclaw/;200;0;https://www.grandkuchnie.pl/miasto/inowroclaw/;93;tak;Kuchnia na wymiar - Inowrocław | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Inowrocław;https://www.grandkuchnie.pl/miasto/inowroclaw/;index, follow, max-image-preview:large;;text/html;69760;tytuł >65 zn.;
https://www.grandkuchnie.pl/miasto/wloclawek/;200;0;https://www.grandkuchnie.pl/miasto/wloclawek/;144;tak;Kuchnia na wymiar - Włocławek | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Włocławek;https://www.grandkuchnie.pl/miasto/wloclawek/;index, follow, max-image-preview:large;;text/html;69661;tytuł >65 zn.;
https://www.grandkuchnie.pl/polityka-prywatnosci/;200;0;https://www.grandkuchnie.pl/polityka-prywatnosci/;90;tak;Polityka Prywatności | Grand Kuchnie;Polityka Prywatności;https://www.grandkuchnie.pl/polityka-prywatnosci/;index, follow, max-image-preview:large;;text/html;35463;;
https://www.grandkuchnie.pl/realizacje/;200;0;https://www.grandkuchnie.pl/realizacje/;122;tak;Realizacje kuchni na wymiar | Grand Kuchnie Toruń;Nasze realizacje;https://www.grandkuchnie.pl/realizacje/;index, follow, max-image-preview:large;;text/html;101692;;
https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;200;0;https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;94;tak;Kuchnie akryl/lakier + płyta | Grand Kuchnie;Kuchnia akryl/lakier + płyta na wymiar;https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;index, follow, max-image-preview:large;;text/html;70286;;
https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;200;0;https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;84;tak;Kuchnie akrylowe / mata | Grand Kuchnie;Kuchnia akrylowa na wymiar;https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;index, follow, max-image-preview:large;;text/html;69749;;
https://www.grandkuchnie.pl/uslugi/blaty-hpl/;200;0;https://www.grandkuchnie.pl/uslugi/blaty-hpl/;109;tak;Kuchnie blaty HPL | Grand Kuchnie;Kuchnie blaty HPL na wymiar;https://www.grandkuchnie.pl/uslugi/blaty-hpl/;index, follow, max-image-preview:large;;text/html;69889;;
https://www.grandkuchnie.pl/uslugi/fornir/;200;0;https://www.grandkuchnie.pl/uslugi/fornir/;83;tak;Kuchnie z fornirem | Grand Kuchnie;Kuchnia z fornirem na wymiar;https://www.grandkuchnie.pl/uslugi/fornir/;index, follow, max-image-preview:large;;text/html;69739;;
https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;200;0;https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;79;tak;Łazienki na wymiar | Grand Kuchnie;Łazienki na wymiar;https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;index, follow, max-image-preview:large;;text/html;69739;;
https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;200;0;https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;71;tak;Kuchnie MDF lakierowany | Grand Kuchnie;Kuchnia MDF lakierowany na wymiar;https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;index, follow, max-image-preview:large;;text/html;70023;;
https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;200;0;https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;73;tak;Kuchnie płyta laminowana | Grand Kuchnie;Kuchnia płyta laminowana na wymiar;https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;index, follow, max-image-preview:large;;text/html;69846;;
https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;200;0;https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;77;tak;Projektowanie kuchni | Grand Kuchnie;Projektujemy piękne i praktyczne kuchnie;https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;index, follow, max-image-preview:large;;text/html;73101;;
https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;200;0;https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;106;tak;Szafy, zabudowy, garderoby | Grand Kuchnie;Szafy, zabudowy, garderoby na wymiar;https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;index, follow, max-image-preview:large;;text/html;70099;;
