url;status;redirects;final_url;time_ms;indexable;title;h1;canonical;meta_robots;x_robots_tag;content_type;size_bytes;issues;error
https://www.grandkuchnie.pl/miasto/grudziadz/;200;0;https://www.grandkuchnie.pl/miasto/grudziadz/;92;tak;Kuchnia na wymiar - Grudziądz | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Grudziądz;https://www.grandkuchnie.pl/miasto/grudziadz/;index, follow, max-image-preview:large;;text/html;65587;tytuł >65 zn.;
https://www.grandkuchnie.pl/miasto/inowroclaw/;200;0;https://www.grandkuchnie.pl/miasto/inowroclaw/;63;tak;Kuchnia na wymiar - Inowrocław | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Inowrocław;https://www.grandkuchnie.pl/miasto/inowroclaw/;index, follow, max-image-preview:large;;text/html;65717;tytuł >65 zn.;
https://www.grandkuchnie.pl/miasto/torun/;200;0;https://www.grandkuchnie.pl/miasto/torun/;106;tak;Kuchnia na wymiar - Toruń | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Toruń;https://www.grandkuchnie.pl/miasto/torun/;index, follow, max-image-preview:large;;text/html;65474;tytuł >65 zn.;
https://www.grandkuchnie.pl/miasto/wloclawek/;200;0;https://www.grandkuchnie.pl/miasto/wloclawek/;61;tak;Kuchnia na wymiar - Włocławek | Projektowanie, montaż, produkcja na zamówienie;Kuchnia na wymiar - Włocławek;https://www.grandkuchnie.pl/miasto/wloclawek/;index, follow, max-image-preview:large;;text/html;65618;tytuł >65 zn.;
https://www.grandkuchnie.pl/polityka-prywatnosci/;200;0;https://www.grandkuchnie.pl/polityka-prywatnosci/;82;tak;Polityka Prywatności | Grand Kuchnie;Polityka Prywatności;https://www.grandkuchnie.pl/polityka-prywatnosci/;index, follow, max-image-preview:large;;text/html;35010;;
https://www.grandkuchnie.pl/realizacje/;200;0;https://www.grandkuchnie.pl/realizacje/;122;tak;Realizacje kuchni na wymiar | Grand Kuchnie Toruń;Nasze realizacje;https://www.grandkuchnie.pl/realizacje/;index, follow, max-image-preview:large;;text/html;101239;;
https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;200;0;https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;108;tak;Kuchnie akryl/lakier + płyta | Grand Kuchnie;Kuchnia akryl/lakier + płyta na wymiar;https://www.grandkuchnie.pl/uslugi/akryl-lakier-plyta/;index, follow, max-image-preview:large;;text/html;66221;;
https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;200;0;https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;88;tak;Kuchnie akrylowe / mata | Grand Kuchnie;Kuchnia akrylowa na wymiar;https://www.grandkuchnie.pl/uslugi/akrylowe-mata/;index, follow, max-image-preview:large;;text/html;65684;;
https://www.grandkuchnie.pl/uslugi/blaty-hpl/;200;0;https://www.grandkuchnie.pl/uslugi/blaty-hpl/;67;tak;Kuchnie blaty HPL | Grand Kuchnie;Kuchnie blaty HPL na wymiar;https://www.grandkuchnie.pl/uslugi/blaty-hpl/;index, follow, max-image-preview:large;;text/html;65824;;
https://www.grandkuchnie.pl/uslugi/fornir/;200;0;https://www.grandkuchnie.pl/uslugi/fornir/;135;tak;Kuchnie z fornirem | Grand Kuchnie;Kuchnia z fornirem na wymiar;https://www.grandkuchnie.pl/uslugi/fornir/;index, follow, max-image-preview:large;;text/html;65674;;
https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;200;0;https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;74;tak;Łazienki na wymiar | Grand Kuchnie;Łazienki na wymiar;https://www.grandkuchnie.pl/uslugi/lazienka-na-wymiar/;index, follow, max-image-preview:large;;text/html;65674;;
https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;200;0;https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;67;tak;Kuchnie MDF lakierowany | Grand Kuchnie;Kuchnia MDF lakierowany na wymiar;https://www.grandkuchnie.pl/uslugi/mdf-lakierowany/;index, follow, max-image-preview:large;;text/html;65958;;
https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;200;0;https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;63;tak;Kuchnie płyta laminowana | Grand Kuchnie;Kuchnia płyta laminowana na wymiar;https://www.grandkuchnie.pl/uslugi/plyta-laminowana/;index, follow, max-image-preview:large;;text/html;65781;;
https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;200;0;https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;94;tak;Projektowanie kuchni | Grand Kuchnie;Projektujemy piękne i praktyczne kuchnie;https://www.grandkuchnie.pl/uslugi/projektowanie-kuchni/;index, follow, max-image-preview:large;;text/html;69036;;
https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;200;0;https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;129;tak;Szafy, zabudowy, garderoby | Grand Kuchnie;Szafy, zabudowy, garderoby na wymiar;https://www.grandkuchnie.pl/uslugi/szafy-zabudowy-garderoby/;index, follow, max-image-preview:large;;text/html;66034;;
